"","funct_category","funct_process","funct_trait","best_model","mod1_Intercept","mod1_Rank","mod2_Intercept","mod2_Rank","mod2_Ranksq","mod3_Intercept","mod3_Rank","mod1_pval_Intercept","mod1_pval_Rank","mod2_pval_Intercept","mod2_pval_Rank","mod2_pval_Ranksq","mod3_pval_Intercept","mod3_pval_Rank","mod1_aov_pval_Rank","mod2_aov_pval_Rank","mod2_aov_pval_Ranksq","mod3_aov_pval_Rank","mod1_aov_fval_Rank","mod2_aov_fval_Rank","mod2_aov_fval_Ranksq","mod3_aov_fval_Rank","mod1_df","mod1_AIC","mod1_r2m","mod1_r2c","mod2_df","mod2_AIC","mod2_r2m","mod2_r2c","mod3_df","mod3_AIC","mod3_r2m","mod3_r2c","n","Type","Shape"
"158","Carbon cycling","carbon_fixation","CODH","mod2",0.22314095573019,0.153314954023082,0.547846998433725,-0.00903806732868209,0.0147593655774331,-0.938672277554285,0.15836780983751,2.50263094199192e-29,5.74000198898208e-271,2.21439349385285e-62,0.479554515209937,5.5047993381353e-36,4.4897996073236e-236,2.21651097877081e-249,5.74000198898208e-271,1.83734411637984e-295,5.5047993381353e-36,2.21651097877081e-249,2450.59576026001,2865.47447733352,169.958490157283,2123.77185169026,2,-2534.64186561008,0.710606847140369,0.710316874041311,3,-2690.04715759976,0.752754724495672,0.752258746009204,2,-2326.65256742945,0.680309757594989,0.679989426690776,242,"Quadratic","Positive"
"159","Carbon cycling","carbon_degradation","CDH","mod3",-0.322884970568433,0.267035491021077,1.15151122007579,-0.396033456852336,0.0577036513710185,-1.30231574222308,0.21010221206412,1.32055385654268e-07,8.37187102183543e-130,4.68461587984669e-35,3.09455798812938e-29,2.59536394329725e-73,2.28391965264597e-138,2.18580351180652e-151,8.3718710218359e-130,9.22927794139989e-169,2.59536394329725e-73,2.18580351180676e-151,848.258333335971,1248.2507427684,400.870593507452,1058.96347394281,2,-542.486761661987,0.500076147993174,0.499486615148826,3,-869.855945793029,0.660673546718005,0.659872303616985,2,-1138.70693903631,0.555313978695835,0.554789584802787,41,"Exponential","Positive"
"160","Carbon cycling","carbon_degradation","CDH_2_carveol_dehydrogenase","mod3",0.166643666114538,0.279814993012978,2.52226943873037,-0.628772967343584,0.0721025038860388,-0.28824536591233,0.125236988440758,0.171399829461697,8.7504089080133e-50,8.47960234365792e-23,8.19990250554827e-13,1.36619312495579e-24,1.73616329474893e-07,7.45646535527393e-50,8.7504089080133e-50,3.85186560585124e-58,1.36619312495579e-24,7.45646535527393e-50,274.512638315516,335.601012068961,116.272571049768,275.000673242005,2,10.9162948403489,0.346382663245589,0.345120853715175,3,-92.5698947620441,0.466390653013971,0.464326400220988,2,-826.084979914615,0.34678491774506,0.345523884767734,12,"Exponential","Positive"
"161","Energy process","energy_process","P450","mod3",1.07125793693947,0.0288257256713494,0.75184398826003,0.18931729998371,-0.0145236117624944,-0.0535582595196036,0.0207258590433845,2.7229178634503e-87,0.000177787208416433,3.50185988317466e-19,4.91014698469053e-08,2.03848195623366e-06,0.173815641973121,0.000931239801101412,0.000177787208416433,0.000148465703644574,2.03848195623366e-06,0.000931239801101408,14.1708607920608,14.5157800323421,22.8573509624863,11.0328415683166,2,-716.257999791138,0.015535314052628,0.0144390282108158,3,-736.904468185713,0.0399980797339894,0.0378576072250352,2,-1084.77272408003,0.0121369009608962,0.0110368306947057,26,"Exponential","Positive"
"162","Energy process","energy_process","hydrogenase","mod2",0.583268980335781,0.0999302747658127,0.167832526907021,0.300884271573616,-0.0180379464175305,-0.661728984779431,0.117816198684652,5.25961996645429e-69,1.29455464226787e-77,0.00122777238317153,8.88182724658466e-42,2.07304962215223e-21,1.53611916533283e-73,6.27308781996523e-88,1.29455464226787e-77,1.29390797202285e-83,2.07304962215223e-21,6.2730878199663e-88,417.882576764494,457.887769250463,94.6269670638292,487.196550365347,2,-1639.68640102905,0.299368001091539,0.298651608454618,3,-1728.28411856234,0.361235314179253,0.359927709909405,2,-1467.36417796727,0.332512760997058,0.331830258707689,76,"Quadratic","Positive"
"163","Metal resistance","arsenic","arsM","mod2",0.867528148239382,0.0385583221608796,0.658743984319044,0.141725073054911,-0.00933081950771043,-0.282023932092828,0.0396893403486084,2.16524668880426e-96,1.28685217628164e-10,1.0575020801462e-23,1.09397842983573e-07,6.96608284222321e-05,2.11121516848042e-13,9.09191463793676e-11,1.28685217628163e-10,9.38213744545406e-11,6.96608284222321e-05,9.0919146379368e-11,42.2360359762617,42.8819724516824,15.9570351089877,42.9451729095968,2,-1237.29176165449,0.0413982985180931,0.0404181331791545,3,-1251.16849008942,0.0568032359577107,0.0548724339842361,2,-1196.94426337281,0.0420641323835316,0.0410846478563165,38,"Quadratic","Positive"
"164","Metal resistance","mercury","merT","mod3",1.433950296912,0.0432956222392582,1.05754290213089,0.220297459262497,-0.0154473684091987,0.328910020379389,0.0165286286901555,1.31574487228244e-62,0.000185168734528491,4.36785722278353e-14,6.53714749593626e-05,0.00101318043582847,2.73854474898048e-16,0.00526461607893684,0.000185168734528491,0.000164305226532195,0.00101318043582847,0.00526461607893684,14.1495131820172,14.3801196105794,10.9090835679089,7.84277353115878,2,-233.777088823122,0.0227429466425983,0.0211356159627342,3,-242.642739204055,0.0399962597041995,0.0368331501809844,2,-1048.63184784728,0.0127350256725258,0.0111112345963292,11,"Exponential","Positive"
"165","Metal resistance","cadmium","CadA","mod2",0.837248740863201,0.0470607318478129,0.576211421200506,0.177579391679158,-0.0118653327119404,-0.190749372566717,0.0461794010187265,2.28268209691573e-318,3.4452971469892e-75,6.38321166829719e-108,6.69676104263164e-66,1.5589415422823e-40,3.13517963006767e-38,9.23446317632306e-77,3.4452971469891e-75,6.40828891242936e-87,1.55894154228232e-40,9.23446317632306e-77,400.603392554353,478.314387470257,194.596895002704,410.759358594992,2,-3085.63810407386,0.286431017318431,0.285716018337788,3,-3261.93694920985,0.402962294785176,0.401764626369499,2,-3148.48395559787,0.291575247460757,0.290865403019335,363,"Quadratic","Positive"
"166","Metal resistance","arsenic","aoxB","mod2",0.828178567722575,0.0552001602719806,0.210570124988665,0.364594663503592,-0.0281425559586132,-0.35612599968493,0.0678784516480461,6.81060831715136e-126,6.17016702532313e-29,3.16785471913668e-06,1.328199279898e-71,1.03385350089583e-56,3.12614908992758e-27,7.01069219868305e-37,6.17016702532313e-29,3.20226601421094e-36,1.03385350089586e-56,7.01069219868315e-37,132.888956914139,171.362199975199,287.040051987819,174.89796741867,2,-1654.07990698941,0.118556754524543,0.117664605490661,3,-1904.80535883304,0.317145107073452,0.315761409215445,2,-1516.65141860604,0.150398377431941,0.149538456761326,81,"Quadratic","Positive"
"167","Metal resistance","various_metal","antioxidant","mod3",1.08871192983474,0.0647106491734491,1.2516030534212,-0.0209841580924912,0.00780887592837561,0.0415104608106581,0.0385264490049596,4.48659240234062e-45,1.51532746058187e-08,6.61468431449289e-24,0.682413403350838,0.0872383584722099,0.296423795702613,3.55804202741483e-09,1.51532746058187e-08,1.42566491451177e-08,0.0872383584722098,3.55804202741483e-09,33.1204036098647,33.2491735110001,2.93619049818363,36.1374693727413,2,-266.833274447483,0.0623595015080486,0.0604766892620808,3,-267.778497036449,0.0678663865359974,0.0641153458379531,2,-829.004434986103,0.067655746778407,0.0657835695631026,13,"Exponential","Positive"
"168","Metal resistance","mercury","mer","mod2",0.733066970532747,0.0673869900578266,0.543629530972928,0.162105709837734,-0.00861079270726432,-0.304941327999847,0.0673394218479135,6.07343341051431e-314,2.99751833314761e-157,4.76781068330366e-113,1.41575788733785e-65,6.86155284788998e-27,4.56823267831742e-104,7.91888586661901e-166,2.99751833314812e-157,2.8830302200106e-170,6.86155284788978e-27,7.91888586661991e-166,1043.23852915319,1169.99970370891,122.26435965636,1125.5796016723,2,-3324.72525854114,0.511081147182727,0.51059124853261,3,-3438.40141533116,0.564488860872439,0.563615217664561,2,-3402.1058085025,0.530038808427957,0.529567905430389,367,"Quadratic","Positive"
"169","Metal resistance","mercury","merB","mod3",0.91978545186058,0.0733696054406158,0.592077714730742,0.226385424738635,-0.0134903969545994,-0.185955735789219,0.0601901460386022,9.42004403130524e-60,3.38953357805592e-19,1.70919504769097e-10,6.38554610430426e-10,1.6647307067849e-05,2.82054151348798e-06,3.88845686902972e-22,3.38953357805587e-19,1.53874478803159e-19,1.6647307067849e-05,3.88845686902969e-22,84.0684317040319,85.7875167502726,18.7494190136693,98.8774365288546,2,-720.271276849215,0.0883008289158003,0.0872504842486526,3,-736.885023453114,0.107599548628321,0.10554095473819,2,-1205.95064244427,0.102264705735434,0.101230448483978,23,"Exponential","Positive"
"170","Metal resistance","cadmium_cobalt_zinc","czcC","mod3",0.799661373259319,0.0768426054003935,0.364603406177276,0.289540662716261,-0.0191083270038087,-0.323947897169096,0.0738727011659273,1.68879350822191e-82,1.7338772392716e-34,1.66597560385677e-08,2.81622526110778e-26,5.99638244222108e-16,1.0211603423861e-21,3.09454980594301e-40,1.73387723927162e-34,1.18506574467968e-36,5.9963824422211e-16,3.09454980594305e-40,162.896716677945,174.62965477133,67.8409208774116,194.287639586324,2,-1193.07610956362,0.149323684073417,0.148407007008841,3,-1256.76134023856,0.20733362659786,0.205623451034965,2,-1430.27740175705,0.173117508144292,0.172226470976344,27,"Exponential","Positive"
"171","Metal resistance","silver","silC","mod2",0.482720525419567,0.117495438709275,-0.0334608529883036,0.375586127913205,-0.02346278992763,-0.800210177596295,0.142220062004651,5.17799440266715e-68,6.14484563557899e-131,0.394588521071252,1.5702320953189e-93,3.06849630348514e-52,3.76939192051296e-122,3.16403681169404e-141,6.14484563557829e-131,8.39613042350406e-155,3.06849630348505e-52,3.1640368116944e-141,810.097525004349,1020.74175300042,260.503248746439,897.900690914205,2,-1959.89969629462,0.448038622807362,0.447485555295145,3,-2190.03241179951,0.562382448228552,0.56150457951888,2,-1680.852373446,0.473601120152152,0.47307366636473,192,"Quadratic","Positive"
"172","Metal resistance","lead","pbrA","mod3",0.745574715656165,0.119263485127965,-0.261660575798664,0.56520372183195,-0.0384061302236377,-0.362042909345416,0.0948070250506619,2.32395492086717e-26,1.61693923748996e-28,0.0320708042744585,5.50180341199679e-31,2.84924115097911e-21,9.94882253302417e-16,2.94125731289683e-40,1.61693923748996e-28,2.75743469066355e-31,2.84924115097913e-21,2.94125731289683e-40,132.228914581378,147.010958561038,94.6811203069479,196.484886765336,2,-329.229435949141,0.136286305833742,0.135255621234499,3,-417.249329597487,0.224060307480542,0.222206210246326,2,-1047.45823603277,0.18993499980431,0.188968335126272,25,"Exponential","Positive"
"173","Nitrogen cycling","denitrification","nirS","mod2",0.949802136674024,0.0166156342923023,0.979842850667835,0.00159527729539717,0.00136548699971864,-0.0710903293367377,0.0164164463430347,0,4.3614280381814e-14,7.29656438791967e-225,0.868992638784417,0.1112687234862,6.79806700104841e-07,1.53074022646748e-12,4.3614280381814e-14,4.17931236316541e-14,0.1112687234862,1.53074022646749e-12,58.6877107247097,58.778306905323,2.54061194644622,51.308961448641,2,-3247.08627496913,0.055539314150308,0.0545929607576729,3,-3247.63129038486,0.0579399250637015,0.0560501355452735,2,-3136.84218907278,0.0488978588134859,0.0479448506559844,504,"Quadratic","Positive"
"174","Nitrogen cycling","nitrogen_fixation","nifH_uncult_bact","mod3",1.31229999601084,0.0206985574327467,1.53824075054943,-0.0953926882225595,0.0104158916519797,0.183673828444982,0.0147524621929245,1.88621989956341e-99,0.0119326718326457,2.43045729739024e-54,0.0143540514889042,0.00233795683579941,4.8048840005275e-08,0.00543810273097985,0.0119326718326457,0.0114010349538928,0.00233795683579941,0.00543810273097985,6.35669689838764,6.43848200609759,9.33715224167515,7.77995721903691,2,-577.62542282546,0.00971442170381694,0.00818620321879215,3,-584.938826927557,0.0238023750913497,0.0207847626495921,2,-1149.20290678723,0.0118636703262926,0.010338768582969,13,"Exponential","Positive"
"175","Nitrogen cycling","denitrification","nosZ","mod2",0.694499619771598,0.0637569419817374,0.761220377476801,0.0303965631291364,0.00303276171387281,-0.335971021216224,0.0618457121366492,2.87421712813303e-249,7.71447298037337e-116,9.96723118820629e-138,0.00494793980940988,0.00156003798282765,2.53141841276324e-84,2.8943822107331e-104,7.71447298037337e-116,1.28823991901905e-116,0.00156003798282765,2.8943822107331e-104,688.568598398097,694.820752821641,10.061769777497,600.987003046586,2,-3020.00288519446,0.408265989923032,0.407673070073256,3,-3028.04434646467,0.414178131121903,0.413002961876411,2,-2944.8318508155,0.375854839283567,0.375229443330945,272,"Quadratic","Positive"
"176","Nitrogen cycling","denitrification","nirK","mod2",0.676933095998078,0.0698732630187614,0.855081257285624,-0.0192008176250097,0.00809764369488828,-0.340997933317481,0.0656892408617361,2.61845971952859e-251,1.81337486902348e-139,2.46840262641816e-178,0.0573817092133022,6.92654527920088e-19,3.79969158859977e-96,1.16933020095048e-126,1.81337486902348e-139,1.53325744966146e-147,6.92654527920068e-19,1.16933020095048e-126,882.598054957557,954.252598435721,82.0235576540515,774.787210886137,2,-3085.04782885769,0.469317753802248,0.468786008064575,3,-3162.10885677391,0.509658342761788,0.50867470854466,2,-3078.26220543521,0.437044675259619,0.436480591767895,406,"Quadratic","Positive"
"177","Nitrogen cycling","assimilatory_n_reduction","NirB","mod2",0.558030144378661,0.072572899500268,0.997018321966781,-0.145910547748446,0.0198307591032426,-0.629313365449693,0.0768857109727509,1.25146271458235e-53,3.29340835203884e-37,5.99274004258737e-62,4.76734441872633e-10,3.51371032408505e-21,1.19334513770665e-53,2.42735703038763e-33,3.29340835203888e-37,3.02970698304485e-40,3.51371032408505e-21,2.42735703038766e-33,176.667894840842,193.19699276629,93.437557854272,155.982556273944,2,-1401.56729436572,0.151689503611658,0.150830889748917,3,-1489.11412571436,0.225052430056097,0.223482120897142,2,-1163.98269302947,0.136350467424952,0.135476328221941,53,"Quadratic","Positive"
"178","Nitrogen cycling","assimilatory_n_reduction","nasA","mod2",0.515374132457135,0.0879837527257131,0.715846407720047,-0.0122523849057405,0.00911237614831396,-0.563546745851831,0.0887358646609191,1.30597462382733e-118,2.35879118761908e-129,2.00926429485528e-88,0.365227283798254,6.60537969770853e-14,2.55143147068119e-122,4.42921026492958e-118,2.35879118761908e-129,9.75461411811465e-135,6.60537969770849e-14,4.42921026492958e-118,796.94470351564,842.321920196503,57.8250997186189,706.074396943178,2,-2522.02503827521,0.443994013829351,0.443436893602727,3,-2576.4045182229,0.474474044692328,0.47341983013805,2,-2383.93640286562,0.414344818635711,0.413757989796669,151,"Quadratic","Positive"
"179","Nitrogen cycling","ammonification","ureC","mod3",0.431319056140878,0.103469317583159,0.863315388258753,-0.112528848475774,0.0196361969144484,-0.587329306363642,0.0953727453665491,5.61165681357448e-100,2.34794061247644e-179,1.1324684135737e-161,1.2054733946678e-23,1.1319906981532e-76,5.51612086340191e-223,4.44418530762136e-225,2.34794061247657e-179,5.44190122987187e-224,1.1319906981532e-76,4.44418530762136e-225,1262.24790906332,1779.87216421954,410.261130825913,1792.77223177217,2,-2657.64330596039,0.558455514548586,0.558013085204447,3,-3000.29316994077,0.687179697959328,0.686552174785726,2,-3171.47681561277,0.642392887302645,0.642034563542427,594,"Exponential","Positive"
"180","Nitrogen cycling","assimilatory_n_reduction","NiR","mod2",0.422442609552994,0.111966904503381,0.722287779154809,-0.0379556802975239,0.0136293258909913,-0.75942613739758,0.121449754439252,2.19383966115508e-59,6.64160772431601e-132,8.399505867827e-63,0.0239194186517759,2.69685977244118e-19,1.66278815367499e-111,3.50831130610788e-110,6.64160772431601e-132,7.48073812815043e-140,2.69685977244118e-19,3.50831130610788e-110,818.167228597168,886.246851406548,84.0434918302177,645.170581369516,2,-2066.20416870831,0.45049113083553,0.449940520746187,3,-2145.13544853678,0.493211562071898,0.492194935315774,2,-1666.05756330033,0.392637616985446,0.392029037443347,96,"Quadratic","Positive"
"181","Nitrogen cycling","assimilatory_n_reduction","nirA","mod3",0.50966630974572,0.120789546129768,0.837391837474033,-0.0409186693442515,0.014562445907311,-0.592946678703995,0.10852644493828,1.2958682604121e-39,4.42222589955366e-79,5.70140850082947e-37,0.117627446344581,3.53550962515726e-10,1.88977200532089e-53,8.4114249569909e-69,4.42222589955328e-79,9.2713336799127e-82,3.53550962515724e-10,8.4114249569909e-69,432.004348341561,450.263625989225,40.2232386597063,364.534222430219,2,-1246.9888934384,0.317649240510416,0.316913948743724,3,-1284.49135040837,0.346025685938478,0.344614738119576,2,-1288.18465449475,0.282030615595479,0.281256941689871,37,"Exponential","Positive"
"182","Nitrogen cycling","denitrification","norB","mod2",0.235893995712803,0.149224700275061,0.616933289905475,-0.0411397038979954,0.0172979873367574,-1.00936396167931,0.159844389776649,4.82910487866463e-17,3.69993110565327e-167,2.13140612808746e-40,0.0249681081442478,3.38474521154147e-25,2.55704442179917e-141,2.8893595759824e-140,3.69993110565348e-167,5.02390991872776e-180,3.38474521154142e-25,2.88935957598273e-140,1153.91427486406,1288.39382412397,113.812716264331,899.320521963349,2,-1810.87502235641,0.54380814933628,0.543336876763281,3,-1916.80697738164,0.591846475385168,0.591002310908199,2,-1435.70738353769,0.481610152828922,0.481074626127299,79,"Quadratic","Positive"
"183","Nitrogen cycling","denitrification","narG","mod2",0.115274215072112,0.177447119304619,0.525569218339353,-0.0277003823289972,0.0186497728757833,-0.976640833416104,0.16963357868818,1.983200299331e-14,0,2.38292180054795e-116,0.00092781021640229,4.3121009178035e-109,0,0,0,0,4.3121009178035e-109,0,5503.96889704511,9012.13416828723,637.113503944272,7216.74542301218,2,-3051.42351969438,0.846508032289488,0.846354232722644,3,-3543.52848659817,0.906351981402756,0.906164121786713,2,-3412.4220565105,0.878511146893941,0.878389414576199,844,"Quadratic","Positive"
"184","Phosphorus cycling","phosphorus_utilization","ppk","mod2",0.735274768121711,0.0313501825671259,0.890419538435158,-0.0462222025895957,0.00705203501424741,-0.321808505974236,0.0361855560558295,0,6.53144702516796e-51,1.74292690012836e-236,5.34866446331089e-08,2.5685526768291e-20,1.55373549264686e-91,4.11760802192614e-50,6.53144702516806e-51,9.42212835355695e-55,2.56855267682908e-20,4.1176080219262e-50,252.812393793286,275.129159313636,89.097468858747,248.223708386233,2,-3437.75158730869,0.202118555146862,0.201319074741197,3,-3521.34706414375,0.267572364978933,0.266103101919713,2,-3132.55440036145,0.199180698229265,0.198378274079194,430,"Quadratic","Positive"
"185","Phosphorus cycling","phosphorus_utilization","phytase","mod1",0.773469263869973,0.0378094941156041,0.80177729392171,0.0238245126845875,0.00126218072789851,-0.381794597412669,0.0493899634244824,2.31749250778871e-130,5.40775454173743e-18,1.34664471356583e-57,0.218141873869224,0.458370650046681,5.04593715164148e-34,9.86775859312288e-24,5.4077545417375e-18,5.5104904524925e-18,0.458370650046681,9.86775859312273e-24,77.792509341672,77.7556088285861,0.550320632391748,106.480428169755,2,-1837.85714908614,0.0758364958149263,0.0748616397978534,3,-1836.40905273292,0.0763732337938835,0.07442259648405,2,-1628.42210412411,0.100979046481282,0.100030712142127,53,"Linear","Positive"
"186","Stress","heat_shock","groEL","mod2",0.862830799153568,0.0115373331234058,0.930138241349535,-0.022116387974577,0.0030594291907257,-0.225726685823956,0.0152556275959604,8.58534649839312e-212,0.000848881367054157,1.5815109481959e-109,0.149969935396365,0.0246939659715653,7.31380105062048e-18,0.000246085456795683,0.000848881367054157,0.000828551705573998,0.0246939659715653,0.000246085456795684,11.1991322431261,11.2446980107715,5.06054997144634,13.5395027599618,2,-2320.2041065516,0.0110970490216674,0.0101061643012482,3,-2323.26704552202,0.0160911512248518,0.0141174123105586,2,-1951.25870899736,0.0133850459848771,0.0123964538465854,105,"Quadratic","Positive"
"187","Stress","cold_shock","cspB","mod3",1.49609269340719,0.0265217082016792,0.971054241861594,0.266450031884585,-0.0214121416290833,0.288756562730301,0.0187112598872225,1.33803392621302e-82,0.0173543871874354,1.56866108651073e-12,1.33208959702505e-06,8.59394549541908e-06,4.26862211592298e-13,0.00360060941105235,0.0173543871874354,0.0159350296038743,8.59394549541905e-06,0.00360060941105236,5.68651605901468,5.83771623084488,20.0910783065474,8.53118047521476,2,-352.666633895154,0.00785770624825487,0.00647589246865632,3,-370.564282992382,0.0349007801663388,0.0322087321333301,2,-1147.04707849539,0.0117423459646075,0.010365942546731,12,"Exponential","Positive"
"188","Stress","oxygen_stress","cat_fun","mod3",1.06363541358721,0.0321829743346097,0.455710424730539,0.317725855545896,-0.0250480303835903,-0.0596751723956542,0.0253563257789533,3.11308894153531e-81,4.27869359083203e-05,3.12696949636236e-07,3.24217055993443e-18,9.83509336682854e-16,0.134825714854559,5.69994222206532e-05,4.27869359083204e-05,2.15297098870107e-05,9.8350933668284e-16,5.69994222206533e-05,16.922142962768,18.255961625224,67.0519203505951,16.3672627770663,2,-721.67582932419,0.0197937825123158,0.0186240853554093,3,-784.408516030635,0.0924939314115675,0.0903254581293969,2,-1094.19804357936,0.0191571745432585,0.0179867177109713,21,"Exponential","Positive"
"189","Stress","oxygen_limitation","narH","mod2",0.906700034431801,0.0365896032110493,0.71301360669175,0.133432817081073,-0.00880392853363848,-0.196611539733276,0.0392059456809666,1.67907546669921e-156,2.16475690833995e-15,2.3635242655366e-45,4.35461161114603e-11,8.11413490506701e-07,6.70121145759997e-12,3.14813880604908e-17,2.16475690833998e-15,1.04157144242975e-15,8.11413490506701e-07,3.14813880604908e-17,64.9675119452899,66.5065749183052,24.6423529403856,73.8924158957835,2,-1769.90314046326,0.0611190005481879,0.060178238023687,3,-1792.31913181968,0.0837651221492796,0.0819271384424577,2,-1760.49745575511,0.068936410781516,0.0680034813334013,92,"Quadratic","Positive"
"190","Stress","oxygen_stress","katA","mod2",0.838239507332742,0.0381055926090276,0.737341158952274,0.0887887927614755,-0.00460725894308733,-0.279566993001709,0.0419958371633657,4.60131357496776e-132,8.30855650433117e-16,1.68251769615714e-45,1.79609978444971e-05,0.0117118084300415,7.70015714186961e-19,7.29806228339457e-17,8.30855650433105e-16,6.95863753599578e-16,0.0117118084300415,7.29806228339462e-17,67.0730805687583,67.4496464758435,6.37846384762121,72.219441281981,2,-1679.04402627182,0.0654324865613904,0.0644569463594712,3,-1683.4212565177,0.071620195049103,0.0696800073689549,2,-1563.37134276723,0.0701010274006404,0.0691303604146285,39,"Quadratic","Positive"
"191","Sulphur cycling","adenylylsulfate_reductase","AprA","mod1",0.779509143633681,0.0399386974879149,0.756960640806183,0.0512129489016634,-0.00102493194670441,-0.312333626480822,0.045269863874515,1.62316338295306e-189,4.87576077573527e-30,1.39397643895501e-80,0.000747679264757096,0.445074762326661,5.25119572965259e-35,5.13363716228013e-29,4.8757607757352e-30,5.02256169258356e-30,0.445074762326661,5.13363716228035e-29,138.52706702658,138.469272558407,0.583627369911904,133.216293068186,2,-2351.91838616212,0.121886289421157,0.121006415963664,3,-2350.5035984125,0.122400021985855,0.120639540585626,2,-2062.23504331495,0.11776376797656,0.116879763736056,122,"Linear","Positive"
"192","Sulphur cycling","sulphur_oxidation","soxY","mod3",1.06037001798287,0.0507312762895549,0.323430529509859,0.39634861370284,-0.030635203359331,-0.0913870621488,0.0449980480925466,8.11348628585076e-61,2.62375817618929e-08,0.00118162547825393,2.2607076736704e-22,2.22174405437605e-18,0.0343897511321841,2.13973801179235e-11,2.62375817618929e-08,5.11885958503941e-09,2.22174405437605e-18,2.13973801179235e-11,31.6300681275759,34.9489323822484,80.5350517392191,46.2224581176852,2,-561.973343671405,0.0400568182548813,0.0387904024478298,3,-636.809238950181,0.132362296870987,0.130069991182403,2,-1032.56883091274,0.0574747169158525,0.0562312798669289,19,"Exponential","Positive"
"193","Sulphur cycling","sulphur_oxidation","sox","mod2",0.42687565993251,0.10772744546979,0.820866501210627,-0.0892679751692645,0.0179086746035504,-0.626158324498097,0.104141337959007,3.91719509928126e-111,1.58085372007424e-209,1.0459521307457e-166,7.52951859836362e-18,3.17729870338813e-74,5.50719244020605e-196,3.70686212034406e-204,1.58085372007424e-209,1.49514646359972e-256,3.17729870338804e-74,3.70686212034406e-204,1599.63544322248,2230.31445617811,394.475686973868,1536.09730518283,2,-2813.86634701362,0.615804441456984,0.615419475967462,3,-3145.23568533462,0.724721764488451,0.724169551378097,2,-2841.04635204033,0.606171397618058,0.60577677978,370,"Quadratic","Positive"
"194","Virulence","iron_oxidation","iro","mod3",0.910881846959125,0.0285083859535877,0.727225470793551,0.120336574036373,-0.00834801709843501,-0.120566687808149,0.0290319475056562,0,4.08755682807317e-28,3.08928641019194e-128,3.60612647248735e-27,1.25867458559115e-17,1.94063398897242e-15,2.21552719198632e-31,4.08755682807311e-28,5.66182249730943e-30,1.25867458559114e-17,2.21552719198632e-31,128.557672762754,138.198342428463,75.841027529588,145.541079150128,2,-2951.52512427066,0.114115482829638,0.113227822992794,3,-3022.83992895442,0.176740224362372,0.175088750389177,2,-3039.2087354895,0.127272278892066,0.126397802217609,341,"Exponential","Positive"
